  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#35   | STANDARD BURNISHED STEEL  |     30 |          104
 Brand#35   | STANDARD BURNISHED STEEL  |     45 |          104
 Brand#35   | STANDARD PLATED NICKEL    |     12 |          104
 Brand#35   | STANDARD PLATED TIN       |     28 |          104
 Brand#41   | ECONOMY ANODIZED STEEL    |     30 |          104
 Brand#41   | ECONOMY ANODIZED TIN      |     12 |          104
 Brand#41   | ECONOMY BRUSHED BRASS     |     45 |          104
 Brand#41   | ECONOMY BRUSHED NICKEL    |     41 |          104
 Brand#41   | ECONOMY BURNISHED TIN     |     43 |          104
 Brand#41   | ECONOMY BURNISHED TIN     |     45 |          104
 Brand#41   | ECONOMY POLISHED NICKEL   |     45 |          104
 Brand#41   | ECONOMY POLISHED TIN      |     12 |          104
 Brand#41   | LARGE ANODIZED BRASS      |     28 |          104
 Brand#41   | LARGE ANODIZED TIN        |     41 |          104
 Brand#41   | LARGE BRUSHED TIN         |     43 |          104
 Brand#41   | LARGE BURNISHED NICKEL    |     45 |          104
 Brand#41   | LARGE POLISHED COPPER     |     28 |          104
 Brand#41   | LARGE POLISHED TIN        |     28 |          104
 Brand#41   | MEDIUM BRUSHED STEEL      |     41 |          104
 Brand#41   | MEDIUM BURNISHED BRASS    |     38 |          104
 Brand#41   | MEDIUM BURNISHED COPPER   |     12 |          104
 Brand#41   | MEDIUM BURNISHED STEEL    |     38 |          104
 Brand#41   | MEDIUM BURNISHED TIN      |     41 |          104
 Brand#41   | MEDIUM PLATED STEEL       |     28 |          104
 Brand#41   | MEDIUM PLATED TIN         |      8 |          104
 Brand#41   | MEDIUM POLISHED STEEL     |      8 |          104
 Brand#41   | PROMO ANODIZED BRASS      |     41 |          104
 Brand#41   | PROMO ANODIZED COPPER     |     41 |          104
 Brand#41   | PROMO PLATED BRASS        |      8 |          104
 Brand#41   | PROMO POLISHED TIN        |      8 |          104
 Brand#41   | SMALL BRUSHED NICKEL      |     28 |          104
 Brand#41   | SMALL BRUSHED STEEL       |     41 |          104
 Brand#41   | SMALL BRUSHED TIN         |     41 |          104
 Brand#41   | SMALL BURNISHED BRASS     |     28 |          104
 Brand#41   | SMALL PLATED BRASS        |     41 |          104
 Brand#41   | SMALL POLISHED COPPER     |     41 |          104
 Brand#41   | SMALL POLISHED NICKEL     |     30 |          104
 Brand#41   | SMALL POLISHED STEEL      |     43 |          104
 Brand#41   | STANDARD BRUSHED STEEL    |     38 |          104
 Brand#41   | STANDARD BURNISHED COPPER |     41 |          104
 Brand#41   | STANDARD BURNISHED STEEL  |     43 |          104
 Brand#42   | ECONOMY ANODIZED TIN      |     45 |          104
 Brand#42   | ECONOMY BURNISHED NICKEL  |     28 |          104
 Brand#42   | ECONOMY BURNISHED STEEL   |     45 |          104
 Brand#42   | ECONOMY PLATED STEEL      |     45 |          104
 Brand#42   | ECONOMY PLATED TIN        |     30 |          104
 Brand#42   | ECONOMY POLISHED BRASS    |     43 |          104
 Brand#42   | LARGE ANODIZED NICKEL     |     45 |          104
 Brand#42   | LARGE PLATED NICKEL       |      8 |          104
 Brand#42   | LARGE PLATED STEEL        |     38 |          104
 Brand#42   | LARGE PLATED TIN          |     43 |          104
 Brand#42   | LARGE POLISHED COPPER     |     12 |          104
 Brand#42   | MEDIUM ANODIZED COPPER    |     28 |          104
 Brand#42   | MEDIUM BRUSHED BRASS      |     45 |          104
 Brand#42   | MEDIUM BURNISHED STEEL    |     28 |          104
 Brand#42   | MEDIUM PLATED STEEL       |     45 |          104
 Brand#42   | MEDIUM POLISHED BRASS     |     45 |          104
 Brand#42   | PROMO BRUSHED BRASS       |     12 |          104
 Brand#42   | PROMO BRUSHED COPPER      |     38 |          104
 Brand#42   | PROMO BRUSHED TIN         |     30 |          104
 Brand#42   | PROMO BURNISHED COPPER    |     30 |          104
 Brand#42   | PROMO BURNISHED NICKEL    |     30 |          104
 Brand#42   | PROMO PLATED BRASS        |     30 |          104
 Brand#42   | SMALL ANODIZED BRASS      |     30 |          104
 Brand#42   | SMALL ANODIZED TIN        |     41 |          104
 Brand#42   | SMALL BRUSHED COPPER      |     30 |          104
 Brand#42   | SMALL BURNISHED BRASS     |     28 |          104
 Brand#42   | SMALL PLATED NICKEL       |     12 |          104
 Brand#42   | SMALL POLISHED COPPER     |     28 |          104
 Brand#42   | STANDARD ANODIZED COPPER  |     43 |          104
 Brand#42   | STANDARD ANODIZED NICKEL  |     45 |          104
 Brand#42   | STANDARD BRUSHED STEEL    |     30 |          104
 Brand#42   | STANDARD BURNISHED COPPER |     12 |          104
 Brand#42   | STANDARD BURNISHED NICKEL |     28 |          104
 Brand#42   | STANDARD PLATED BRASS     |     30 |          104
 Brand#42   | STANDARD PLATED BRASS     |     45 |          104
 Brand#43   | ECONOMY ANODIZED TIN      |      8 |          104
 Brand#43   | ECONOMY BRUSHED STEEL     |      8 |          104
 Brand#43   | ECONOMY PLATED BRASS      |     45 |          104
 Brand#43   | ECONOMY PLATED COPPER     |     38 |          104
 Brand#43   | ECONOMY PLATED NICKEL     |     45 |          104
 Brand#43   | ECONOMY PLATED TIN        |     28 |          104
 Brand#43   | LARGE ANODIZED STEEL      |     38 |          104
 Brand#43   | LARGE BRUSHED BRASS       |     41 |          104
 Brand#43   | LARGE BRUSHED STEEL       |      8 |          104
 Brand#43   | LARGE BRUSHED TIN         |     38 |          104
 Brand#43   | LARGE BRUSHED TIN         |     45 |          104
 Brand#43   | LARGE BURNISHED BRASS     |      8 |          104
 Brand#43   | LARGE BURNISHED BRASS     |     45 |          104
 Brand#43   | LARGE BURNISHED STEEL     |     38 |          104
 Brand#43   | LARGE PLATED STEEL        |      8 |          104
 Brand#43   | LARGE PLATED STEEL        |     43 |          104
 Brand#43   | LARGE PLATED STEEL        |     45 |          104
 Brand#43   | LARGE POLISHED STEEL      |     41 |          104
 Brand#43   | LARGE POLISHED TIN        |      8 |          104
 Brand#43   | MEDIUM ANODIZED COPPER    |     12 |          104
 Brand#43   | MEDIUM ANODIZED NICKEL    |     43 |          104
 Brand#43   | MEDIUM ANODIZED STEEL     |     38 |          104
 Brand#43   | MEDIUM BRUSHED STEEL      |     12 |          104
 Brand#43   | MEDIUM BRUSHED TIN        |     12 |          104
 Brand#43   | MEDIUM PLATED TIN         |     12 |          104
 Brand#43   | MEDIUM POLISHED BRASS     |     12 |          104
 Brand#43   | MEDIUM POLISHED BRASS     |     45 |          104
 Brand#43   | MEDIUM POLISHED COPPER    |     41 |          104
 Brand#43   | PROMO ANODIZED NICKEL     |      8 |          104
 Brand#43   | PROMO ANODIZED NICKEL     |     41 |          104
 Brand#43   | PROMO ANODIZED TIN        |     45 |          104
 Brand#43   | PROMO BRUSHED STEEL       |      8 |          104
 Brand#43   | PROMO PLATED NICKEL       |     30 |          104
 Brand#43   | PROMO POLISHED STEEL      |     12 |          104
 Brand#43   | SMALL BRUSHED BRASS       |      8 |          104
 Brand#43   | SMALL BURNISHED COPPER    |     28 |          104
 Brand#43   | SMALL BURNISHED STEEL     |     28 |          104
 Brand#43   | SMALL PLATED COPPER       |      8 |          104
 Brand#43   | STANDARD ANODIZED BRASS   |     41 |          104
 Brand#43   | STANDARD BRUSHED COPPER   |     28 |          104
 Brand#43   | STANDARD BRUSHED NICKEL   |     12 |          104
 Brand#44   | ECONOMY ANODIZED TIN      |     12 |          104
 Brand#44   | ECONOMY BRUSHED BRASS     |     28 |          104
 Brand#44   | ECONOMY POLISHED COPPER   |     30 |          104
 Brand#44   | ECONOMY POLISHED NICKEL   |     38 |          104
 Brand#44   | ECONOMY POLISHED NICKEL   |     41 |          104
 Brand#44   | LARGE BRUSHED STEEL       |     43 |          104
 Brand#44   | LARGE PLATED TIN          |      8 |          104
 Brand#44   | LARGE POLISHED NICKEL     |     12 |          104
 Brand#44   | LARGE POLISHED TIN        |     43 |          104
 Brand#44   | MEDIUM ANODIZED STEEL     |     41 |          104
 Brand#44   | MEDIUM BRUSHED COPPER     |     12 |          104
 Brand#44   | MEDIUM BRUSHED TIN        |     12 |          104
 Brand#44   | MEDIUM PLATED COPPER      |     43 |          104
 Brand#44   | MEDIUM POLISHED TIN       |     28 |          104
 Brand#44   | PROMO ANODIZED NICKEL     |     45 |          104
 Brand#44   | PROMO BRUSHED COPPER      |     28 |          104
 Brand#44   | PROMO BRUSHED STEEL       |     41 |          104
 Brand#44   | PROMO BURNISHED COPPER    |      8 |          104
 Brand#44   | PROMO PLATED NICKEL       |     12 |          104
 Brand#44   | PROMO PLATED TIN          |     41 |          104
 Brand#44   | PROMO PLATED TIN          |     45 |          104
 Brand#44   | PROMO POLISHED TIN        |      8 |          104
 Brand#44   | SMALL ANODIZED BRASS      |     30 |          104
 Brand#44   | SMALL BURNISHED NICKEL    |     30 |          104
 Brand#44   | SMALL POLISHED NICKEL     |     12 |          104
 Brand#44   | STANDARD ANODIZED BRASS   |     38 |          104
 Brand#44   | STANDARD BRUSHED COPPER   |     41 |          104
 Brand#44   | STANDARD PLATED STEEL     |     30 |          104
 Brand#44   | STANDARD PLATED TIN       |     38 |          104
 Brand#45   | ECONOMY BRUSHED BRASS     |     43 |          104
 Brand#45   | ECONOMY BRUSHED TIN       |     30 |          104
 Brand#45   | ECONOMY BURNISHED STEEL   |     41 |          104
 Brand#45   | ECONOMY PLATED BRASS      |     41 |          104
 Brand#45   | ECONOMY POLISHED BRASS    |     45 |          104
 Brand#45   | LARGE ANODIZED COPPER     |     45 |          104
 Brand#45   | LARGE BURNISHED BRASS     |     30 |          104
 Brand#45   | LARGE BURNISHED COPPER    |      8 |          104
 Brand#45   | LARGE PLATED BRASS        |      8 |          104
 Brand#45   | MEDIUM ANODIZED TIN       |     43 |          104
 Brand#45   | MEDIUM BRUSHED COPPER     |      8 |          104
 Brand#45   | MEDIUM BRUSHED COPPER     |     28 |          104
 Brand#45   | MEDIUM PLATED BRASS       |      8 |          104
 Brand#45   | MEDIUM PLATED COPPER      |     12 |          104
 Brand#45   | MEDIUM PLATED COPPER      |     38 |          104
 Brand#45   | MEDIUM POLISHED STEEL     |      8 |          104
 Brand#45   | PROMO BURNISHED BRASS     |     28 |          104
 Brand#45   | PROMO BURNISHED NICKEL    |     41 |          104
 Brand#45   | PROMO POLISHED BRASS      |     28 |          104
 Brand#45   | PROMO POLISHED NICKEL     |      8 |          104
 Brand#45   | SMALL BRUSHED BRASS       |     30 |          104
 Brand#45   | SMALL BRUSHED TIN         |     12 |          104
 Brand#45   | SMALL PLATED TIN          |     43 |          104
 Brand#45   | SMALL POLISHED NICKEL     |     45 |          104
 Brand#45   | STANDARD ANODIZED NICKEL  |     38 |          104
 Brand#45   | STANDARD BRUSHED NICKEL   |     30 |          104
 Brand#45   | STANDARD BURNISHED NICKEL |     43 |          104
 Brand#45   | STANDARD PLATED NICKEL    |     28 |          104
 Brand#51   | ECONOMY ANODIZED NICKEL   |     30 |          104
 Brand#51   | ECONOMY BRUSHED BRASS     |     12 |          104
 Brand#51   | ECONOMY POLISHED TIN      |     43 |          104
 Brand#51   | MEDIUM BURNISHED STEEL    |     43 |          104
 Brand#51   | MEDIUM PLATED BRASS       |     45 |          104
 Brand#51   | PROMO BRUSHED BRASS       |     38 |          104
 Brand#51   | PROMO BRUSHED COPPER      |     41 |          104
 Brand#51   | PROMO PLATED NICKEL       |     12 |          104
 Brand#51   | PROMO POLISHED TIN        |     12 |          104
 Brand#51   | SMALL BURNISHED COPPER    |     30 |          104
 Brand#51   | SMALL POLISHED BRASS      |     12 |          104
 Brand#51   | STANDARD ANODIZED BRASS   |     12 |          104
 Brand#51   | STANDARD ANODIZED BRASS   |     30 |          104
 Brand#51   | STANDARD ANODIZED COPPER  |     30 |          104
 Brand#51   | STANDARD ANODIZED TIN     |     12 |          104
 Brand#51   | STANDARD ANODIZED TIN     |     30 |          104
 Brand#51   | STANDARD PLATED BRASS     |      8 |          104
 Brand#52   | ECONOMY ANODIZED STEEL    |     43 |          104
 Brand#52   | ECONOMY BRUSHED COPPER    |     45 |          104
 Brand#52   | ECONOMY BURNISHED TIN     |     12 |          104
 Brand#52   | ECONOMY PLATED COPPER     |     45 |          104
 Brand#52   | ECONOMY PLATED STEEL      |      8 |          104
 Brand#52   | LARGE BRUSHED BRASS       |     28 |          104
 Brand#52   | LARGE BRUSHED COPPER      |     43 |          104
 Brand#52   | LARGE BRUSHED NICKEL      |     28 |          104
 Brand#52   | LARGE BRUSHED STEEL       |     28 |          104
 Brand#52   | LARGE BRUSHED TIN         |     45 |          104
 Brand#52   | LARGE BURNISHED NICKEL    |     28 |          104
 Brand#52   | LARGE PLATED NICKEL       |      8 |          104
 Brand#52   | LARGE POLISHED NICKEL     |     45 |          104
 Brand#52   | MEDIUM ANODIZED COPPER    |     30 |          104
 Brand#52   | MEDIUM BURNISHED STEEL    |     12 |          104
 Brand#52   | PROMO ANODIZED NICKEL     |      8 |          104
 Brand#52   | PROMO BRUSHED BRASS       |     38 |          104
 Brand#52   | PROMO BURNISHED COPPER    |     41 |          104
 Brand#52   | PROMO BURNISHED STEEL     |     12 |          104
 Brand#52   | PROMO BURNISHED TIN       |     30 |          104
 Brand#52   | PROMO PLATED BRASS        |     38 |          104
 Brand#52   | PROMO PLATED COPPER       |     12 |          104
 Brand#52   | PROMO POLISHED COPPER     |     12 |          104
 Brand#52   | SMALL BURNISHED COPPER    |     38 |          104
 Brand#52   | SMALL BURNISHED COPPER    |     41 |          104
 Brand#52   | SMALL PLATED STEEL        |     43 |          104
 Brand#52   | SMALL POLISHED NICKEL     |     45 |          104
 Brand#52   | STANDARD ANODIZED BRASS   |     43 |          104
 Brand#52   | STANDARD BRUSHED COPPER   |     43 |          104
 Brand#52   | STANDARD BRUSHED TIN      |      8 |          104
 Brand#52   | STANDARD PLATED BRASS     |     43 |          104
 Brand#52   | STANDARD PLATED TIN       |     43 |          104
 Brand#53   | ECONOMY ANODIZED COPPER   |     41 |          104
 Brand#53   | ECONOMY ANODIZED TIN      |     45 |          104
 Brand#53   | ECONOMY BRUSHED STEEL     |     30 |          104
 Brand#53   | ECONOMY BURNISHED BRASS   |     28 |          104
 Brand#53   | ECONOMY BURNISHED STEEL   |     45 |          104
 Brand#53   | ECONOMY PLATED STEEL      |     43 |          104
 Brand#53   | ECONOMY PLATED TIN        |     30 |          104
 Brand#53   | ECONOMY POLISHED COPPER   |     28 |          104
 Brand#53   | ECONOMY POLISHED NICKEL   |     30 |          104
 Brand#53   | ECONOMY POLISHED STEEL    |     30 |          104
 Brand#53   | ECONOMY POLISHED TIN      |     12 |          104
 Brand#53   | LARGE ANODIZED BRASS      |     43 |          104
 Brand#53   | LARGE ANODIZED BRASS      |     45 |          104
 Brand#53   | LARGE ANODIZED NICKEL     |     38 |          104
 Brand#53   | LARGE ANODIZED TIN        |     45 |          104
 Brand#53   | LARGE BURNISHED BRASS     |     45 |          104
 Brand#53   | LARGE BURNISHED NICKEL    |     30 |          104
 Brand#53   | MEDIUM ANODIZED STEEL     |     38 |          104
 Brand#53   | MEDIUM BRUSHED COPPER     |     43 |          104
 Brand#53   | MEDIUM BRUSHED STEEL      |      8 |          104
 Brand#53   | MEDIUM BURNISHED COPPER   |      8 |          104
 Brand#53   | MEDIUM PLATED BRASS       |     45 |          104
 Brand#53   | PROMO BRUSHED TIN         |     28 |          104
 Brand#53   | PROMO POLISHED BRASS      |     41 |          104
 Brand#53   | PROMO POLISHED BRASS      |     45 |          104
 Brand#53   | SMALL BRUSHED BRASS       |     45 |          104
 Brand#53   | SMALL PLATED COPPER       |     30 |          104
 Brand#53   | SMALL PLATED STEEL        |     28 |          104
 Brand#53   | SMALL POLISHED NICKEL     |     38 |          104
 Brand#53   | SMALL POLISHED STEEL      |     28 |          104
 Brand#53   | STANDARD BRUSHED COPPER   |     38 |          104
 Brand#54   | ECONOMY ANODIZED TIN      |      8 |          104
 Brand#54   | ECONOMY BRUSHED STEEL     |     28 |          104
 Brand#54   | ECONOMY BURNISHED BRASS   |     30 |          104
 Brand#54   | ECONOMY BURNISHED TIN     |     43 |          104
 Brand#54   | ECONOMY PLATED BRASS      |      8 |          104
